user_id,email_subject,sender_email_domain,Department,hover_time_ms,clicked_link,reported_email,device_type,browser_used,email_received_time,session_duration_sec,geo_location,email_language
d5f427f3-b69d-450d-bfd4-cf8c323c48cf,None carry sometimes drop.,briggs.net,Sales,5776,no,yes,desktop,Chrome,2025-04-02T09:59:20,590,"-42.9732405,15.766699",Japanese
a155fc07-e6ed-45d4-9bb3-5727e9e6977d,Modern child feeling better when whom.,herrera.biz,Marketing,2899,yes,yes,mobile,Firefox,2025-03-18T15:51:42,432,"-59.172341,-26.276976",Spanish
0c197df5-4ab5-43f9-916e-c9faaf3791be,National financial no generation.,rose-collins.net,Operations,5948,no,no,mobile,Safari,2025-02-10T01:20:27,70,"45.027991,104.264204",Spanish
bcd78398-b151-4c2a-9563-d0cf32e14bc0,Television class money happen nation take.,webster-buck.com,Finance,6185,no,yes,mobile,Chrome,2025-03-09T23:15:58,79,"-12.5900715,157.028309",German
6baeab02-faaf-4c05-92c5-5df24532825f,Report quality in style language military expect truth.,hunt.info,Marketing,4300,no,yes,desktop,Safari,2025-03-18T11:26:10,250,"-52.8798335,54.146457",Spanish
e7b19dfa-02d7-4b85-816b-9ca36a73bcc0,Stock their field avoid.,bond.com,IT,3989,yes,no,mobile,Firefox,2025-03-03T02:27:31,93,"-15.335087,-93.393282",German
8cc287f0-6f56-4a93-b4cf-0de02fc8f7ed,Our charge organization lot difference think.,travis.com,HR,8313,no,yes,mobile,Safari,2025-03-31T14:35:38,584,"-55.053000,29.810027",English
50fe203a-4c1b-42c2-af87-86c6e850a5af,Magazine result give since travel reveal.,rowe.com,Marketing,8545,yes,no,mobile,Chrome,2025-01-02T16:55:24,259,"64.5538095,45.663990",English
b297c1de-6242-48d4-a3e0-d86132a87c81,Paper ok else society material growth apply.,dennis.info,Sales,6368,yes,no,desktop,Opera,2025-01-22T02:29:47,425,"3.1174605,128.515473",Spanish
aa029560-fd5b-4f2a-983b-1e7ab96a43f0,Long process do apply.,taylor-anthony.com,Sales,5581,no,yes,desktop,Opera,2025-02-14T15:02:50,549,"18.2552585,-166.444464",Chinese
8133f30a-7bd8-466e-bf3e-00e5426e5343,Believe beautiful seat people impact mission reason arrive.,morris.biz,Marketing,9850,no,no,mobile,Chrome,2025-02-18T10:51:47,302,"-84.3114625,-82.863866",French
788d5217-2689-4604-9c0a-dc75a29cabb6,Federal agency describe option feeling similar human.,miller.info,Finance,7991,no,yes,mobile,Chrome,2025-01-16T06:16:44,373,"-32.1723815,123.799788",Chinese
70eeec6a-3ab9-4f65-82c8-eff8c8a1b139,Outside down president smile thousand.,davidson.com,HR,1866,yes,no,mobile,Safari,2025-01-05T15:37:25,577,"7.4539365,60.658052",Spanish
499c2cc3-26ac-4e97-99ca-cc49fb66fb15,Senior be cause whose rich daughter thought.,wilson-thomas.com,HR,6714,yes,no,desktop,Chrome,2025-01-21T22:28:03,270,"-55.570725,61.803337",Spanish
42c8a4f0-b90c-429c-8461-a3466b41f3fb,Dark old force edge computer forget.,bartlett.info,Sales,2653,no,no,desktop,Opera,2025-01-26T10:35:03,255,"52.623601,11.036049",Japanese
38627c45-a555-415a-9db4-83b8dd60bc7d,Situation writer current score decade gun.,moore.info,HR,6964,yes,yes,mobile,Opera,2025-02-24T08:04:43,277,"29.6102075,111.606210",English
adf48ba1-8437-4ebb-83e0-ba0cbd33819d,Upon worker increase.,alexander.com,Finance,8915,yes,yes,desktop,Firefox,2025-02-11T06:18:15,121,"-62.2426535,133.185091",Chinese
3ef736ad-2e00-42b9-b938-b6b9a1a77d2e,Two represent with family.,powell.com,Operations,5664,yes,no,desktop,Edge,2025-01-29T20:25:44,589,"32.785181,-112.680638",Chinese
774e8e01-07fa-4ba2-acf9-01398924531a,Involve born relate store something.,rojas-johnson.org,Finance,7650,no,no,desktop,Safari,2025-02-08T05:32:24,336,"-67.765412,63.987823",French
3cdc601d-43cb-4acf-b094-0b31b5865cf1,Model couple suddenly down report.,bradley-george.com,HR,5252,yes,no,mobile,Opera,2025-02-23T04:50:33,223,"-47.035573,121.098390",Chinese
f0ffdc6a-416c-46d3-8a86-15b7279b87c0,Political describe answer there old five.,conley.biz,Marketing,1325,yes,no,mobile,Firefox,2025-02-12T22:58:12,412,"24.504152,119.769650",Spanish
c309d02e-e671-4267-806e-a046fe798669,Will left do of study hot.,cunningham.com,Sales,8585,no,yes,desktop,Firefox,2025-03-18T19:34:29,494,"29.753196,-151.927062",English
0c75acf2-2da9-44ad-ac17-47be286a4ea4,Hand college who player strong six.,jones.org,IT,4910,no,no,mobile,Firefox,2025-01-09T11:56:44,554,"-63.2669535,-11.899987",French
6ef04e9c-f441-42a7-ad9d-46abc011e6ab,Identify when clear message east beyond.,garcia-ewing.com,IT,572,no,no,desktop,Edge,2025-02-13T18:25:02,340,"-53.7460545,162.203005",Japanese
fd78e6d8-ac8d-4411-b060-090af1fd5839,Business discover benefit example story form.,love-ramirez.net,HR,5767,yes,yes,mobile,Opera,2025-01-29T08:53:59,101,"-43.752262,70.600336",Japanese
fe1985ea-bdfc-4583-8a18-0aad1499b06e,Site only just oil water himself worry everybody.,joyce.net,IT,4892,no,no,desktop,Safari,2025-02-14T19:40:45,251,"-77.884738,-18.333747",Spanish
fa536194-eecb-4846-b803-5ff370e19188,Into subject coach serve.,reese-lewis.com,Operations,6028,yes,yes,desktop,Safari,2025-01-17T23:53:46,141,"-34.0666485,-39.879302",French
63e7a226-e920-4245-820c-81494874976d,Thing program role memory most ask.,logan-archer.info,Finance,4930,yes,yes,mobile,Firefox,2025-02-15T08:03:41,187,"13.611335,-67.178404",Chinese
6997ee41-5acb-43e8-adc2-d398cee11474,Republican identify late conference.,mcknight.com,HR,9835,yes,no,mobile,Firefox,2025-03-31T06:01:28,483,"-82.4944465,-59.354804",German
83c0ec14-0118-459a-81f0-a22d3808f1e9,Door American rule protect for.,guerrero-robbins.net,HR,2069,no,yes,desktop,Opera,2025-03-20T20:23:21,379,"15.840837,-175.986786",Spanish
741a7426-8b13-47d7-b1e2-2be60d49a010,Purpose interview family.,williams.info,HR,1758,yes,no,desktop,Opera,2025-01-02T11:14:05,549,"-3.4944385,2.245237",English
7d69a938-2b68-489c-838f-5f6dffd2ef0d,Relationship probably plant assume.,rogers.com,IT,1976,no,no,desktop,Safari,2025-02-25T02:56:58,544,"68.7913935,95.835808",French
e82bf873-7288-4c21-9b4a-703c3e6d9148,Through future agent.,mcbride.com,Finance,571,yes,no,mobile,Opera,2025-03-04T07:58:09,40,"-57.2159265,-162.128899",French
43eef12b-b976-42ae-b3c7-d67c67aa0f65,Respond cup now evidence work down practice.,smith.com,IT,7684,yes,yes,desktop,Chrome,2025-04-03T00:14:31,548,"-57.3601495,127.192387",Spanish
3b9e53a7-4f38-435f-97ca-fd78a7ec8733,Million drug large account again.,cox-richard.org,Marketing,8892,yes,no,mobile,Opera,2025-03-28T19:28:20,189,"2.459868,-49.870153",Spanish
620693a3-9873-4cfd-8874-a8df6eea9b87,Lay dog chance pattern.,watson.net,IT,6097,yes,yes,mobile,Edge,2025-02-17T19:23:20,409,"57.763183,-119.049005",German
e963871e-ad6b-47e9-8568-8f6d8c075373,Kid almost night city program lose.,olson-reid.com,HR,3598,yes,yes,mobile,Opera,2025-01-09T13:57:18,358,"83.1844675,-2.773338",English
394f0982-cd0a-45e8-91ec-ac82d74a8627,Single involve take plant century concern.,salazar-yates.com,IT,7784,yes,no,desktop,Firefox,2025-02-03T04:55:41,343,"13.006359,143.335005",English
c898128d-2f01-423c-88a9-1d79475b9052,Offer different nation season.,rodriguez-johnson.com,Marketing,7909,yes,no,desktop,Edge,2025-02-12T03:18:35,329,"6.592707,-123.796830",German
e166dca2-0a46-4b8c-b7aa-22c95ab2811d,Grow her family forget talk.,abbott.com,Operations,8675,no,yes,desktop,Edge,2025-01-27T21:59:40,253,"21.308387,19.921013",French
556bab52-7156-402b-b651-6ea849f1fdbd,Attorney scientist yeah big.,barajas.com,HR,5949,yes,no,mobile,Chrome,2025-02-03T17:38:59,503,"-75.804694,-26.040383",Chinese
507d2325-5bcb-4f55-9d20-2680aac90879,Fine hospital situation item suddenly.,davidson.com,IT,6705,no,no,mobile,Opera,2025-01-19T03:48:06,283,"57.506895,-121.838537",Japanese
446438fb-530c-4492-ba43-4144f3c284bd,Goal soon while owner here.,whitehead-hughes.com,Marketing,4075,no,no,desktop,Chrome,2025-01-02T04:19:36,409,"-10.406307,163.213549",Chinese
954b667c-eafe-4c59-99e5-0b7aaa248fee,Require but of gas walk gun close.,barnett.com,Sales,7958,no,no,desktop,Edge,2025-03-19T22:02:53,597,"46.682217,21.821180",Spanish
bdae3957-a7c4-4b64-a0ec-101ffb556f3c,Moment little modern education treat bed.,owen-johnson.com,HR,1967,yes,yes,desktop,Opera,2025-02-25T19:30:35,221,"16.0517695,-29.960054",French
a5226edc-584a-43f3-be03-b8ef197f59e5,Dog use employee effort part.,mendez-martin.org,Finance,3933,no,no,desktop,Firefox,2025-02-14T04:07:29,357,"65.022121,-104.760791",German
821e9d46-9ce1-445c-92e4-18ea30d7077d,Unit by one child other yard sign.,myers.com,Operations,1460,yes,no,desktop,Firefox,2025-02-04T06:02:38,572,"71.544713,117.073275",Spanish
91a83576-7abf-4b46-bb66-c7df7e9edba7,Age same do give trial bed catch than.,chapman-patterson.com,Finance,4325,no,yes,mobile,Firefox,2025-01-26T00:43:57,277,"58.5111975,116.362645",Spanish
f4b22878-79fc-4eaa-9a2d-96b16045fdb6,Available whether network manager during material.,graham.biz,Marketing,8198,no,no,desktop,Chrome,2025-02-17T05:44:55,597,"53.7323715,-31.039661",French
96b80189-632f-4618-8769-5afb1c4116f7,Future popular art information tree hundred.,oconnor.com,Marketing,3682,no,yes,desktop,Safari,2025-02-13T10:02:22,496,"11.3684545,63.105197",French
f02d12fe-a630-40e0-bf57-20eaf8549349,Threat gun too heart source start involve pay.,wilson-nguyen.biz,Operations,5741,no,yes,desktop,Safari,2025-01-24T07:12:43,83,"-76.2026205,32.745920",Chinese
577b7ef6-3639-4bdf-8b0f-d337aa6c2100,Next court air risk air bad.,jones.biz,Marketing,4337,no,yes,mobile,Firefox,2025-03-08T05:46:49,546,"7.3483395,-93.683662",Spanish
f27168bf-0e8a-460c-90e3-f310ad7f612d,Program car her past.,moore.com,Sales,2156,no,yes,mobile,Edge,2025-01-14T02:30:11,449,"77.252789,105.104074",Japanese
8b8f853c-de3e-4aa7-878c-784900cb30c5,Medical check rise recognize.,osborne-fleming.com,Finance,3935,yes,yes,desktop,Opera,2025-02-06T15:06:40,57,"55.150507,125.561169",Spanish
8cd48c6a-0d78-4197-8481-2cade23cc292,News form arrive your list affect boy.,cook.info,HR,1936,yes,no,desktop,Chrome,2025-01-20T13:09:37,134,"29.837170,-28.196342",French
800ecb6a-04d2-4ce3-8168-a1bd5d8fba42,Put when give which.,rhodes.com,Marketing,3714,no,yes,desktop,Edge,2025-03-05T02:55:33,560,"75.290574,-102.652736",Chinese
f11b44e4-e395-494d-87e0-affce6cf616e,Learn style although finally.,peterson-vaughn.com,HR,6159,no,no,mobile,Firefox,2025-04-03T14:24:10,296,"39.4240955,-28.879721",Japanese
ccbd9009-f043-4170-9afc-2a17f209b9d3,Most student sort ball how personal phone.,howe.biz,Operations,1050,yes,yes,mobile,Chrome,2025-02-12T06:58:20,222,"39.000324,21.498243",English
59846cf2-fe8c-43be-ab44-2efd4bfe6518,Rise example say before stuff rich.,nichols.org,Operations,4595,no,yes,desktop,Opera,2025-03-17T12:23:16,292,"21.0289845,143.681127",Spanish
403e9217-eec0-4ed0-8ad5-29b3744bcdfc,Hospital drug public should want amount.,braun.info,HR,2424,no,no,mobile,Edge,2025-04-03T18:51:09,519,"-30.5470295,79.014621",German
6425eff1-cda9-4176-b201-690e3d52e1b2,Born nothing require beat image area up stuff.,wilson.com,Marketing,1348,yes,no,desktop,Opera,2025-02-12T09:03:51,222,"-1.203037,158.434223",German
209a29d9-2259-4ece-a633-e34155355fe5,Summer play nice only challenge.,morris.org,Operations,3987,no,no,mobile,Chrome,2025-01-12T04:40:03,600,"32.6506445,-53.071091",German
a550f525-e648-4866-9001-4bf5783b3e36,Your not so upon yourself.,ramirez.org,Sales,644,no,no,desktop,Safari,2025-02-03T11:13:33,520,"-18.7027565,139.770277",English
b6816972-71d5-408b-aadf-ebc1bb5c9c87,Either class game without science.,baxter-lindsey.com,Sales,4841,yes,yes,mobile,Firefox,2025-03-25T20:59:04,222,"26.0387835,-146.676745",German
b87b0f42-fd84-4d75-be3e-66ac009677b3,Security table window simply value join ask only.,wall.com,Marketing,4046,no,yes,desktop,Edge,2025-03-02T14:44:07,469,"-45.0109805,112.820919",Chinese
d8cb36c5-1ca0-435b-9d84-05c71c0aaa2f,Democrat power hold over.,garza.com,Marketing,9970,yes,yes,desktop,Edge,2025-02-14T14:19:05,582,"12.1502545,72.588767",French
483fa265-f396-406e-9e0a-78d7651f04c0,Degree others perform ok meet.,manning.com,Sales,1356,no,yes,desktop,Firefox,2025-01-26T23:38:01,213,"1.216352,109.183933",Chinese
dfa8e8ad-f2b9-4eff-9bb7-9683ea87107e,Product these entire pretty eight.,meyer.info,Sales,2000,no,no,mobile,Chrome,2025-01-07T07:36:02,154,"-65.3793575,-99.055775",English
882da630-4292-4131-86a7-366c2245cf20,Control anything air player five.,day.com,Marketing,8461,no,yes,desktop,Firefox,2025-02-03T20:58:28,573,"55.5315745,-135.039319",German
fa5b23fd-3e52-4f61-98a8-82b7bfa87c00,Much picture admit reason.,luna-mendez.net,IT,4849,no,no,desktop,Opera,2025-03-20T01:24:25,369,"-12.4988985,-46.781588",Chinese
d6c2c906-6333-4535-9c80-f683ae1850d3,Until process own stock.,brown.com,Finance,2664,no,yes,desktop,Edge,2025-01-04T02:37:33,231,"-42.2826865,-134.088094",Chinese
c7fecf71-a5d7-40f1-bb61-cecb53f84a9c,Than important this week.,miranda-graham.com,Marketing,696,yes,no,mobile,Opera,2025-01-23T05:12:19,311,"-64.6119035,74.773829",Japanese
50656ee2-c1f0-4cea-a7cc-a06a7fdb3790,By answer anyone eat throw against fine remember.,ward.info,Sales,3520,yes,yes,mobile,Edge,2025-03-17T13:05:40,32,"6.6714795,154.818928",English
95695bb5-0a09-4663-886a-ea56434164b1,Dinner cell dream serious.,morrow.biz,HR,2903,no,no,mobile,Chrome,2025-01-27T09:02:21,253,"19.446103,-59.961653",German
2b123989-0a0e-430b-bc18-d7132dcd3e6f,Leader finally reason.,raymond.net,Operations,523,yes,no,mobile,Safari,2025-03-16T16:20:32,585,"-77.512145,134.527659",English
d6ff1abd-294d-4c55-9f08-22296d504ea7,Probably prevent away still.,beard.net,IT,8582,no,yes,desktop,Safari,2025-01-13T23:37:00,511,"22.073187,-19.609520",Japanese
3ba7b269-0a7d-4fd2-9dca-0385975daecb,Environment PM work admit behavior can.,stephenson.com,Operations,8543,no,yes,mobile,Safari,2025-02-06T14:40:02,533,"46.8148185,-50.450413",French
12b6463d-fdf3-4cae-acc6-286b26c9c9a4,Quickly accept fire lawyer firm direction piece keep.,blair.com,IT,8966,no,yes,desktop,Chrome,2025-04-03T09:43:42,465,"-4.655753,-40.947917",English
20e0c690-822a-4f98-8280-a7af54b396f5,Which despite management region find small.,ray-king.com,HR,8078,yes,no,desktop,Opera,2025-03-04T17:23:56,308,"-78.554814,29.394098",Spanish
4eea376e-08cd-4466-ab7f-86671787b392,No break at benefit education main.,thomas.org,Marketing,7053,no,yes,mobile,Firefox,2025-03-15T05:50:26,368,"33.526691,65.268662",French
595bd901-4671-499f-9bea-e5046f90794b,Pay usually reveal parent theory live.,thomas.com,Operations,975,no,yes,mobile,Safari,2025-01-12T21:41:46,85,"56.385640,-63.377546",Japanese
baf20a74-2756-4c73-b31f-41639a4aa0dc,Forget first water into.,bean-cole.com,Operations,6966,yes,yes,mobile,Edge,2025-01-06T16:14:27,351,"39.8170425,-44.665901",Japanese
a2ee0c27-e0b3-4cc0-938d-eac410195309,Mind indeed between perhaps act.,scott-romero.net,Marketing,8919,no,yes,desktop,Opera,2025-01-21T21:51:30,109,"89.5611865,43.152447",Spanish
3e38cd41-4ecc-4468-85c0-b64528ebbcc0,History view watch per production military card free.,thompson.org,HR,5797,yes,no,desktop,Edge,2025-03-03T09:13:13,555,"89.3949915,-123.990571",German
df786817-6ffc-42ce-add8-642311c53805,Next at local meet.,steele-miranda.biz,Sales,2136,no,yes,mobile,Edge,2025-03-04T03:51:30,596,"3.918456,-132.160443",French
a8558d9a-c314-4b1b-adfc-1429d51e710a,Head drive always amount upon turn somebody line.,fletcher.info,Finance,2791,yes,yes,mobile,Edge,2025-02-25T02:37:14,554,"-28.5229735,-67.583695",Spanish
a7690870-2992-4a14-9673-643e1e5dab5b,Civil leave owner walk including film.,garcia.info,HR,6051,yes,yes,desktop,Firefox,2025-02-12T12:53:37,383,"-73.4124705,-79.215527",Spanish
58e49a6f-c031-4e16-bd1a-c96f6ccaf1c5,Culture community recent street pass three protect.,quinn-page.com,Sales,1797,yes,no,mobile,Edge,2025-02-17T04:00:49,400,"-57.1748425,-27.576341",Chinese
4ba39e03-83bd-4a42-97b0-f4dddedab7a3,Station particular economy financial plan from.,ford-carter.info,Sales,1804,yes,yes,desktop,Safari,2025-02-19T01:29:39,27,"-74.6275125,-84.971245",Japanese
a5ca3436-b4c8-498f-8b95-32f56c430bfa,Industry pass despite whom.,gordon-adams.biz,Finance,1289,yes,yes,mobile,Chrome,2025-02-14T13:53:15,102,"83.855756,-23.311704",French
bba9227f-8e17-42a3-add1-0b681dc82408,Stuff later open laugh stand and.,daugherty.com,Sales,3573,yes,no,desktop,Chrome,2025-01-30T03:46:32,599,"-24.179635,-153.284031",Spanish
c68c31d7-c022-4f0a-a25d-f45175481185,Impact Mr before truth kid president imagine.,silva.com,HR,4054,no,no,mobile,Opera,2025-03-31T22:14:21,584,"-37.866308,-34.876930",French
e3bf71d7-d7c1-4076-81ee-b83cb78bb856,Thousand wide full including president garden.,alexander.com,Sales,6901,yes,yes,desktop,Chrome,2025-02-10T14:23:58,583,"-8.7695535,-139.310121",English
8a8cf12a-fcf8-4169-9633-26be5c5efd9a,Day likely hold.,meadows-martinez.com,Finance,3904,yes,no,desktop,Safari,2025-03-31T13:22:33,134,"44.091881,14.969215",French
93f05e1f-2d31-46a3-bb20-68fed7bd1a1c,Myself such year whether whatever mean thus decade.,cruz.com,Marketing,7322,yes,no,desktop,Chrome,2025-01-09T23:27:38,347,"46.204788,92.890391",English
88238b18-058f-4753-8498-513d8901b350,Many she nature need edge.,hernandez.com,Operations,2170,yes,yes,desktop,Edge,2025-03-22T19:22:26,94,"-44.520487,-172.857690",Chinese
9ea66084-a1e0-4154-a7f1-71e1c6f03ec2,Full mission according material protect bad.,davila-smith.com,Sales,928,no,yes,desktop,Chrome,2025-02-09T19:17:11,156,"-73.749357,159.563430",German
e6ec3709-c946-4239-901a-0261d2ea212a,Method city candidate must follow.,edwards-kelley.com,Operations,4504,yes,yes,desktop,Safari,2025-03-20T05:42:58,440,"-7.144361,-127.352145",Japanese
5b931d97-9468-4abd-8294-f370cf5dde6e,Four until edge however sometimes.,gentry.org,Finance,6048,yes,yes,mobile,Firefox,2025-01-08T15:01:49,507,"46.6077155,-64.899494",French
d81831e0-8b53-4780-8381-a3310c6d7785,Spring against inside reality concern beautiful ball.,gomez.net,HR,2181,yes,yes,desktop,Firefox,2025-01-05T11:22:27,403,"59.325847,-84.209470",French
05b8337f-0f83-430c-b12a-8344c88914bd,Agent mother pretty agreement citizen car protect both.,singleton.com,Marketing,7561,yes,no,desktop,Safari,2025-02-28T14:35:17,501,"-74.5654515,43.990265",Chinese
66d88bf1-1cde-4198-a0ff-162b29b53142,Key goal personal material network experience.,taylor.com,Operations,8561,no,yes,desktop,Opera,2025-01-10T22:27:30,433,"-0.768821,-159.145357",English
54e8d567-df62-4579-9856-96d47b8f6d61,Pull system fight total here.,smith-white.com,Finance,568,yes,no,mobile,Opera,2025-03-26T22:42:30,97,"26.0684265,-123.474829",Chinese
a50a0e81-3dcf-41c5-bf01-cc14ae9e447e,National company mother art story laugh.,moses.info,Finance,3794,no,yes,desktop,Edge,2025-02-04T11:25:13,273,"-60.036133,-75.998452",French
cb2b7899-e238-42b4-8bde-e59815644e46,Radio husband product appear factor child.,anderson.com,Finance,9390,yes,yes,desktop,Edge,2025-02-08T20:55:51,258,"47.2125185,-81.836117",French
75fe1601-60c3-4de6-9807-625cacbd1b6b,According score throughout style sister.,watson-lindsey.com,Sales,6226,yes,yes,desktop,Edge,2025-01-20T19:54:53,239,"-58.9292055,139.865758",English
ca6db71e-d686-4a7d-9614-18458e4a34f1,Six shake American nearly economic contain capital.,edwards-roberts.com,Sales,2480,no,no,desktop,Chrome,2025-02-18T23:41:47,240,"-9.556441,178.225035",French
a636ba27-0927-4c68-bd6e-2ba189d65e1a,Mother teach return apply debate reach leg.,oneill-tran.net,Marketing,4511,no,no,desktop,Chrome,2025-03-02T10:33:17,128,"77.045072,86.439644",German
c4c43e91-7638-48ce-aa95-f84ac86eebc0,Where business miss actually professor thing tend.,moore.biz,Sales,2317,no,yes,mobile,Chrome,2025-01-09T15:56:25,122,"-64.2736655,99.408625",Chinese
b47242ea-1878-4cf0-8e0b-7144fb2f21cf,Recognize success city area civil.,carr-patterson.com,IT,5207,yes,no,desktop,Chrome,2025-03-05T02:44:57,242,"29.937081,-68.064471",French
15648258-b997-4ce9-be87-824249a39c49,Figure special commercial safe.,davis.com,Marketing,1128,no,no,mobile,Chrome,2025-02-08T22:06:25,332,"71.015519,18.966893",English
3ea6ad35-0660-4330-b9b5-8eafb1b6f55c,Talk hair add soldier foot age agree.,gonzalez.com,Sales,2547,yes,yes,desktop,Opera,2025-03-03T04:09:55,259,"6.6932425,-95.645507",Chinese
bab1df63-2306-45ee-9dca-f8da53bdc575,Management under without boy good house year.,fitzpatrick.org,Finance,7647,no,yes,mobile,Opera,2025-01-02T01:43:42,218,"-17.150898,-140.512414",French
2b241f99-d37e-48a3-9800-4b4683471476,Our Mrs some billion past gun hour party.,solis.com,Operations,3869,no,no,mobile,Firefox,2025-03-13T20:26:45,187,"45.9947885,66.256608",German
97451bd6-b83b-43b1-a2cf-7ef08979c504,Final fine amount difficult fact.,buckley.com,Sales,7474,yes,yes,desktop,Firefox,2025-01-21T18:50:32,243,"-0.866891,85.011904",French
690e79b4-d24c-4349-809f-97270a0c1bc4,Explain agree build child.,garcia.com,IT,998,no,yes,desktop,Firefox,2025-02-28T14:46:04,352,"-82.965750,-119.268260",English
bf126f08-eb08-498f-84f1-9ebbe2a35473,Crime tell magazine short bring.,moses.info,IT,1362,yes,yes,mobile,Opera,2025-03-17T04:57:22,108,"-51.599657,-133.939761",English
4a2227b6-5c7a-475a-b34e-e9b3c8062e71,Moment exactly security free maintain each present.,moore.com,IT,3546,yes,yes,mobile,Chrome,2025-03-31T06:32:14,451,"-49.800222,6.591219",Spanish
850561e6-1967-4e91-8823-c4c09100b87e,Only next one age customer pressure section wide.,moore.net,HR,2573,yes,yes,desktop,Edge,2025-01-18T04:25:03,474,"52.216833,-113.768433",German
6a066803-8b19-4a9a-b9a5-739c07d14496,Standard the hundred section tree item stand.,butler.com,Operations,1012,no,yes,mobile,Safari,2025-01-29T00:13:25,571,"82.446567,152.865645",English
ddea0a18-9944-461c-bb62-5ceda1616d6c,Happen later nation high leader option.,west.com,Marketing,6051,yes,no,desktop,Firefox,2025-01-13T06:42:18,45,"-2.1415385,135.783175",Japanese
f7efa63e-b2ec-4229-bb8d-549450231b88,Figure when strategy his front respond.,schneider.com,Operations,9783,yes,yes,desktop,Firefox,2025-01-08T17:11:19,313,"6.8746705,10.500361",Chinese
0abd2d02-c171-4b8e-97d4-47ede91b8459,Look bad ahead class.,nicholson.com,Finance,2928,no,yes,mobile,Opera,2025-02-21T12:32:44,501,"-41.629770,69.206864",French
39093464-cdc2-4e4b-a380-ba6987aba5db,Image join soldier service design big outside.,tran.com,IT,7819,yes,no,desktop,Safari,2025-01-25T11:00:47,319,"-42.4018335,-118.149524",Japanese
578df577-dfc5-45eb-9187-1f8c2a65151c,Ask radio stand raise marriage on.,lucas-nelson.com,HR,7953,no,no,mobile,Edge,2025-01-18T09:53:12,345,"-39.6191775,92.276405",English
1b27b3a3-ee78-4cbb-958a-842da94bb810,Home us today however skill help.,garcia.com,Finance,1040,yes,yes,mobile,Firefox,2025-02-20T05:02:27,536,"-48.694816,64.514113",English
cf17df04-61a8-41c5-b830-909d8acd3926,Building by sign color impact study.,smith-cohen.biz,Sales,9782,no,yes,mobile,Safari,2025-03-27T00:36:49,583,"76.761375,-163.802768",French
44a4e1cc-1290-4606-b822-7a60ca432195,Yes value think traditional pay perform.,white-nelson.com,Finance,1845,yes,no,mobile,Edge,2025-03-24T18:09:08,279,"67.3239065,-88.310457",French
d54bd9b6-0eec-4e22-82b5-7ed66309d91b,Receive mother employee star start challenge.,smith-green.com,Finance,3335,no,no,mobile,Opera,2025-01-24T04:35:36,129,"84.3656645,175.494704",Chinese
4c9c5ab0-7530-46d1-9c79-ae2055959b7b,Investment again financial into best also through.,heath-jones.com,IT,8618,yes,yes,desktop,Firefox,2025-01-09T09:16:30,468,"44.629685,-70.627305",French
25c2c956-dac1-4a89-a577-e1abb8daaf2c,Site difference out those management smile.,munoz-frye.com,Operations,3689,no,no,mobile,Chrome,2025-04-03T16:54:28,539,"-73.879085,168.428666",Japanese
7ed1d76d-bd91-4a7a-8a6c-e5bc338e621f,Debate fly goal authority.,brown.com,Marketing,1399,no,yes,desktop,Chrome,2025-02-24T01:04:46,561,"66.0949135,171.552257",Chinese
0209e36a-4d7c-46fa-a184-9566193ca158,Mind indicate case mother stock itself.,owens.info,HR,1861,no,yes,desktop,Opera,2025-01-18T07:14:59,55,"71.9437055,-155.549462",English
ba7998b1-9ab9-426f-998c-b4fe87f1cbea,Admit citizen painting her.,buckley.biz,HR,6911,no,no,desktop,Chrome,2025-01-31T09:29:59,548,"37.3882295,133.307574",Chinese
b0c829ec-d690-47c1-bc7f-dc9832774d50,Quite college themselves memory community.,reynolds-woods.org,Sales,9209,yes,yes,desktop,Firefox,2025-01-26T13:27:25,179,"78.8977395,124.782009",German
402ee504-a024-4f6d-b7d2-afda1d648530,Financial ok send admit thus after not discuss.,smith.com,HR,8255,no,yes,mobile,Safari,2025-02-26T17:03:22,18,"24.8213375,83.878566",Spanish
6a1776f1-a82a-49f8-932a-97e693cfc843,Yet affect visit international happen whole.,richmond.org,Sales,2273,no,yes,desktop,Firefox,2025-03-04T20:57:23,154,"-55.2226455,163.970420",Spanish
8ec5281f-f0ab-4c35-b096-bb1bdda39e03,Performance big simple seem.,jackson-robertson.com,HR,6230,yes,yes,mobile,Safari,2025-01-17T00:52:30,333,"-12.872671,-57.836978",French
1c7baba9-3324-4dfa-95be-e9930562c78b,Stuff through goal.,king.net,Sales,517,no,yes,mobile,Opera,2025-03-14T10:04:18,572,"68.940140,60.398912",Japanese
d92dce89-6655-49b5-9413-43f1ff9db003,Case water serious design current new civil although.,soto.com,Sales,4093,no,yes,desktop,Chrome,2025-01-24T12:19:37,42,"86.508424,-78.836312",German
e74f77fb-1257-4a65-a482-e4959175d22f,Economic American bring campaign.,johnson-rogers.com,Sales,2244,yes,yes,mobile,Safari,2025-03-05T17:57:06,55,"11.714437,-106.616269",German
ad76541c-eda8-471b-a6d2-99a9f7cce921,Safe goal base house bring economy wear fear.,richard.org,Marketing,675,no,no,mobile,Safari,2025-01-16T06:07:55,249,"52.0390615,81.180372",Spanish
9edfb520-31ac-4793-b528-b1bfbe3c60c5,Group such environmental become.,kelly-miller.biz,Sales,9223,yes,yes,desktop,Edge,2025-03-17T21:16:09,135,"85.4266905,163.677825",English
